Shops,ATMs,Downtown,Weekday,Center,High,Withdraw
957,9,1,1,1,0,68.02546503
979,8,1,1,1,0,71.20989718
987,10,1,1,0,0,68.77250597
100,2,0,0,0,0,19.54930464
1009,8,1,1,0,0,72.45293957
1013,13,1,1,0,0,66.13649268
988,11,1,0,0,1,69.02408751
100,4,0,1,0,0,14.43849453
996,10,1,0,0,1,71.46884889
101,3,0,1,0,1,16.20318819
984,9,1,1,0,1,69.67111059
1013,13,1,1,0,0,68.42025455
1028,9,1,1,0,0,73.74030935
1013,11,1,1,0,0,68.75980257
998,9,1,1,0,0,70.02835003
107,2,0,1,0,0,16.21781367
980,7,1,1,0,0,69.48711672
97,3,0,1,0,0,15.73324201
1018,11,1,1,0,1,70.19165224
91,3,0,1,0,0,15.68997382
993,15,1,1,0,0,63.61092682
987,9,1,1,0,1,69.6112833
995,14,1,1,0,1,65.15783622
991,6,1,1,0,1,73.6372565
976,11,1,1,0,0,65.29159844
93,3,0,1,0,1,16.32617159
984,13,1,1,0,1,65.0128327
1011,7,1,1,0,0,74.02747951
985,7,1,1,0,0,71.08898578
1031,8,1,1,1,0,78.04292058
1050,9,1,1,0,0,75.59724367
979,11,1,1,0,0,66.20035004
1017,12,1,1,0,0,69.22271902
999,12,1,1,0,1,68.41688321
97,4,0,1,0,0,14.36471204
104,6,0,0,0,0,14.86047265
987,9,1,0,1,1,94.10202273
970,7,1,1,0,1,68.74031135
101,4,0,0,0,1,17.33979652
96,3,0,1,0,1,16.4499234
986,10,1,0,0,0,69.7218791
97,4,0,1,0,0,13.88179533
1043,11,1,0,0,0,74.78942524
102,3,0,0,0,0,16.98396601
995,10,1,0,0,1,71.79424129
991,10,1,1,0,0,67.57329798
989,13,1,0,0,1,67.33534945
1017,10,1,1,0,0,69.86017319
1007,10,1,1,0,0,70.97702334
964,8,1,1,0,0,67.11100816
1025,15,1,0,0,1,71.01275275
97,4,0,0,1,0,20.94947537
1009,12,1,1,0,0,67.90115779
102,2,0,1,0,1,16.86235845
94,5,0,0,0,1,17.18839848
101,4,0,1,0,1,15.83103779
1018,10,1,1,0,0,71.52943479
994,9,1,1,0,0,69.70703998
979,10,1,1,0,1,68.58620653
994,12,1,0,0,0,68.08064663
101,2,0,1,0,0,17.49107989
105,6,0,1,0,1,14.23931545
991,10,1,0,0,0,70.61907344
1005,11,1,1,1,1,73.30252781
1017,7,1,0,0,0,76.16422903
1022,8,1,1,0,1,74.98970517
1000,6,1,1,0,0,73.09704481
995,13,1,1,0,0,65.26242445
98,3,0,0,0,0,16.80737535
990,12,1,1,0,0,65.24468739
1029,10,1,1,0,0,72.1565069
983,7,1,1,0,0,70.50149125
97,5,0,0,0,0,14.95996767
997,8,1,1,0,0,70.24438973
1004,16,1,1,0,0,63.4741495
991,13,1,0,0,0,66.74142
91,2,0,1,0,0,16.53847943
101,4,0,1,0,1,15.73665611
1001,13,1,1,0,1,67.44249594
103,3,0,1,0,1,17.00068179
1001,10,1,1,0,0,68.07696493
1004,8,1,0,0,0,72.90580244
959,11,1,0,0,0,64.67448046
1002,9,1,0,1,0,95.1720407
101,3,0,0,0,0,17.45880399
1003,6,1,0,1,1,99.42038044
93,3,0,0,1,1,24.36932028
90,2,0,0,0,0,17.6424755
1008,13,1,0,0,1,70.1764458
1002,9,1,1,0,0,70.40624051
1011,9,1,1,0,0,70.72135708
98,3,0,1,0,0,15.6464271
102,4,0,0,0,0,17.51925869
1011,8,1,1,0,1,72.10491825
1010,11,1,0,0,1,71.57626196
1016,12,1,1,0,1,69.91712811
999,10,1,1,0,1,70.7275863
1027,12,1,1,0,0,69.54159626
1000,7,1,0,0,0,73.91862248
110,2,0,1,0,0,16.90862168
1003,14,1,0,0,0,66.79283438
1000,8,1,0,0,0,73.36907358
99,4,0,1,1,1,18.73500531
1016,5,1,1,0,1,78.00228801
108,3,0,1,0,1,16.24698973
976,12,1,0,0,0,66.50927459
1006,12,1,0,0,0,69.61985658
1001,9,1,1,0,0,70.19743294
1035,9,1,1,0,0,73.85484517
999,10,1,1,0,1,69.49367705
993,7,1,0,0,0,72.8362182
1045,12,1,1,0,0,71.74581086
1002,13,1,1,0,0,66.2095873
1006,8,1,1,0,1,72.14162883
1040,10,1,1,0,0,73.1278545
1024,12,1,1,0,0,69.52602316
1021,11,1,1,0,0,71.0566055
1015,12,1,1,0,0,69.19299161
104,3,0,1,0,0,15.37445404
985,9,1,1,0,1,69.30198802
1008,13,1,1,0,0,66.94356267
981,11,1,1,0,0,65.73075463
963,10,1,1,0,0,64.58383629
1017,12,1,1,0,0,68.79894186
989,14,1,1,0,0,63.41254705
1012,12,1,0,0,0,71.20332826
1023,6,1,1,0,0,75.44748453
101,2,0,0,0,1,20.70450095
1014,7,1,0,0,0,75.14154655
992,12,1,0,0,0,68.18075824
101,4,0,0,0,1,17.68923915
105,3,0,1,0,0,15.54455031
100,3,0,1,1,0,18.54167163
1003,10,1,1,0,1,70.37244572
985,8,1,1,1,0,72.10906304
998,12,1,0,0,0,68.67635082
1020,11,1,0,0,0,72.38455706
1002,13,1,0,0,0,68.82891031
1018,11,1,1,0,0,70.05422235
98,4,0,0,0,0,15.78137889
983,13,1,1,0,0,64.26130052
1031,11,1,0,0,0,73.26961749
1011,9,1,0,1,0,96.77704904
1002,12,1,1,0,0,67.03533645
1033,14,1,1,0,0,68.81799327
978,8,1,1,0,0,69.35367582
112,3,0,0,0,1,18.93843702
1007,11,1,0,0,1,72.22861396
1013,9,1,1,0,0,72.08095722
995,11,1,1,0,0,67.12260105
978,12,1,1,0,1,65.73504412
976,9,1,1,0,0,66.86488262
1013,13,1,1,0,0,68.22646185
101,3,0,1,0,0,15.18195833
987,11,1,1,0,0,67.28458047
100,4,0,1,0,0,15.11086622
1025,8,1,0,0,0,75.87366714
979,12,1,0,0,0,67.13549528
101,2,0,1,0,0,16.40046822
1013,9,1,1,0,0,70.74471506
1027,10,1,0,0,0,74.10833752
96,2,0,1,0,1,17.52903168
1025,11,1,1,0,0,71.40498245
986,12,1,1,0,0,65.38593998
101,4,0,1,0,0,13.69226
1024,9,1,0,0,0,75.04217948
987,11,1,1,1,0,69.7523284
105,3,0,1,0,0,15.83705672
982,9,1,1,0,0,68.2494558
1003,9,1,1,0,0,69.87757389
1013,6,1,1,0,0,73.51693284
93,2,0,0,0,0,18.06309186
100,2,0,0,0,1,20.00899713
978,8,1,0,0,0,70.72638677
981,11,1,1,0,0,65.7638298
102,2,0,0,0,0,17.73718172
99,3,0,0,0,0,17.39735907
94,4,0,0,0,0,16.5288381
1008,8,1,1,0,0,71.28613154
971,10,1,1,1,0,69.64349195
984,6,1,1,0,1,72.3654996
102,3,0,0,0,0,16.90169646
992,9,1,0,0,0,70.92155377
102,2,0,0,0,1,18.95608639
996,12,1,1,0,0,64.79965475
997,8,1,1,0,0,70.92710051
104,2,0,1,0,0,16.6571781
1017,11,1,1,1,1,74.23256673
1003,11,1,0,0,0,70.70145213
104,4,0,1,0,1,15.84981199
94,2,0,1,0,0,16.82038423
999,8,1,1,0,0,71.3249173
95,3,0,1,1,1,19.98132682
107,4,0,0,0,0,16.8423316
1025,9,1,1,0,0,72.83433194
1010,10,1,0,1,1,98.02401532
1010,9,1,0,0,1,74.23388701
1007,11,1,1,0,0,68.82715136
1020,8,1,1,0,1,74.34224212
983,8,1,1,0,0,69.86497396
976,5,1,1,0,0,71.45105737
973,10,1,0,0,0,68.01440656
999,11,1,0,0,0,70.41661487
100,3,0,0,0,0,17.99629062
998,9,1,1,1,0,72.96823133
96,2,0,1,0,0,16.55694609
1007,10,1,1,0,0,70.49382198
986,10,1,1,1,1,71.43530671
98,4,0,1,0,0,14.90643476
1007,9,1,0,0,1,73.20586518
981,6,1,1,0,0,71.23980317
994,10,1,1,0,0,68.30488353
987,11,1,1,0,1,67.15207792
106,3,0,0,0,1,19.40133338
105,1,0,1,0,0,17.51076641
94,2,0,1,0,0,16.172731
1023,11,1,1,0,0,69.80490195
1015,10,1,1,0,0,69.44146737
1017,11,1,1,0,0,68.95396035
973,10,1,0,0,0,67.98289142
997,12,1,1,0,1,67.03219351
96,1,0,0,0,0,19.27423666
976,11,1,1,0,1,66.60150573
102,4,0,1,0,0,14.68445742
108,1,0,1,0,1,19.41090959
995,11,1,0,0,0,70.16577734
1034,13,1,1,0,1,70.59685108
100,2,0,1,0,0,16.35770751
1033,7,1,1,0,1,76.01323175
106,4,0,1,1,1,18.48058622
991,9,1,0,0,0,70.75424679
101,4,0,1,1,0,17.9776653
970,10,1,1,0,0,65.41396386
87,3,0,1,0,0,15.21512701
97,3,0,1,0,0,15.25246781
99,4,0,0,0,0,16.96192127
973,10,1,1,1,1,70.12042432
1015,8,1,1,0,0,72.1013279
964,13,1,0,0,1,65.04847408
995,9,1,1,0,0,69.02191152
954,6,1,1,0,0,67.74864583
106,3,0,1,0,0,14.92985332
108,3,0,1,1,0,18.90162779
993,10,1,1,0,0,68.16468246
1028,11,1,1,1,1,74.77088845
1011,11,1,1,0,1,69.71194043
1024,9,1,0,1,0,98.53195243
1000,13,1,1,0,1,65.92511814
992,11,1,1,0,0,66.81595576
1002,13,1,1,0,1,66.50195353
1015,12,1,1,0,0,68.51923791
991,7,1,1,1,0,74.56984697
107,3,0,0,0,0,17.65614348
1024,7,1,1,0,0,74.55661952
108,2,0,0,0,0,17.9892666
97,3,0,1,0,0,15.63606963
1007,8,1,1,0,0,71.11840657
1039,10,1,0,0,0,75.6222841
972,7,1,0,1,0,93.37300584
1015,10,1,1,0,0,71.00706264
978,10,1,1,0,0,65.84485203
88,4,0,0,0,0,15.83481234
104,3,0,1,0,0,15.93216577
1015,13,1,1,0,0,68.02183985
1016,13,1,1,0,1,68.9291606
983,10,1,1,0,0,67.29846548
1018,11,1,0,1,0,95.33944715
105,3,0,0,0,0,17.71281433
96,3,0,0,0,0,17.49720079
985,9,1,1,0,0,68.51516879
977,8,1,1,0,1,69.66419452
975,9,1,1,0,0,68.25750444
1012,13,1,1,0,0,67.28435136
100,2,0,1,1,1,19.41891028
1035,7,1,0,0,0,78.41443049
957,9,1,0,0,0,66.23193482
93,4,0,0,0,0,16.18640652
104,3,0,0,0,0,18.66922161
1000,11,1,1,0,0,68.89752841
996,8,1,1,0,0,69.84746283
105,2,0,1,0,0,16.41351344
991,9,1,1,0,0,69.06276384
102,3,0,1,0,0,15.38306756
1000,8,1,0,0,1,74.84378853
1027,12,1,0,0,0,71.8967418
97,3,0,1,0,0,15.5237182
1007,10,1,1,1,0,72.74825116
1009,7,1,0,0,0,74.66041821
999,8,1,0,0,1,74.62502843
1012,10,1,1,0,1,71.04189506
1012,13,1,1,0,0,66.85176138
1008,12,1,1,0,0,68.12396064
96,5,0,1,0,1,14.95485917
95,3,0,1,0,0,15.84667581
997,6,1,1,0,0,72.89757041
100,3,0,0,0,1,18.42885143
992,8,1,1,0,0,70.33172705
979,7,1,0,0,1,73.05649893
956,9,1,1,0,0,64.76222561
1007,11,1,1,0,0,70.18028383
963,10,1,1,0,0,66.13062785
994,13,1,1,0,1,66.52857923
95,2,0,1,0,0,16.47324116
99,4,0,1,1,0,17.27111414
98,2,0,1,0,0,16.81179859
1036,10,1,0,0,0,75.34475938
1019,9,1,0,0,1,74.73646124
943,9,1,0,1,0,87.94044857
1037,6,1,1,0,0,76.63290245
98,3,0,1,0,0,16.26974358
97,2,0,1,1,0,19.43478625
108,4,0,0,0,0,17.20541085
993,8,1,1,0,0,70.48622646
106,3,0,0,0,1,18.91315997
1001,14,1,1,0,1,65.91326444
1039,6,1,1,0,1,77.77070216
95,3,0,1,0,1,17.20360064
97,1,0,1,0,0,17.79480762
999,9,1,1,0,0,69.51911925
106,5,0,1,0,0,14.11637634
100,4,0,0,1,0,21.90387558
1001,13,1,1,0,0,66.14152327
99,3,0,1,0,0,15.28030651
978,12,1,0,0,1,67.19036396
93,5,0,1,0,0,13.32186136
1000,14,1,1,0,0,65.53213422
967,10,1,1,0,0,65.15418524
1005,11,1,1,0,0,69.85199657
1007,11,1,0,1,1,94.80307668
1014,11,1,0,0,1,72.07555211
1000,8,1,1,0,1,71.08755745
989,10,1,1,0,0,67.66118841
1007,14,1,1,1,1,70.17574292
1005,10,1,1,0,1,70.31662132
967,9,1,0,0,0,67.86592708
93,3,0,0,0,0,16.99409803
977,11,1,1,0,1,65.80887914
1024,11,1,1,0,0,71.30575344
1018,11,1,0,0,0,72.81320131
994,9,1,1,0,0,68.8825215
98,3,0,1,1,0,19.4499418
984,10,1,0,0,0,69.34559242
990,10,1,1,1,0,70.20707879
1005,7,1,0,0,1,75.28569181
991,11,1,0,0,1,70.1373569
979,13,1,1,0,1,65.05280666
998,9,1,1,0,0,70.14290416
1017,5,1,1,0,0,75.42865096
960,9,1,1,0,0,65.86225263
1016,14,1,1,0,0,66.5819827
1011,10,1,1,0,0,70.5266562
1027,8,1,1,0,1,74.22073111
971,12,1,1,0,0,63.98125935
1059,9,1,0,0,0,78.07179031
113,4,0,0,1,0,21.8880408
994,11,1,1,0,0,67.7623585
974,13,1,1,0,1,63.90031877
992,9,1,1,1,1,72.55930093
1030,6,1,1,0,0,76.64895862
1013,10,1,1,0,1,70.98560842
1013,10,1,1,0,1,71.37718471
94,4,0,0,0,0,16.76070198
998,7,1,1,0,1,72.2374573
1009,11,1,1,0,0,69.08013141
1008,12,1,0,0,0,70.36574304
960,12,1,1,0,0,62.55351042
1020,13,1,1,0,0,68.01871001
994,15,1,0,0,0,64.59077951
98,4,0,1,0,1,15.2270977
1025,15,1,1,0,0,66.26228245
1022,10,1,0,0,0,73.96884605
998,12,1,0,0,1,69.72860646
997,12,1,1,0,0,67.2641667
101,1,0,1,0,0,18.5808325
988,11,1,1,0,1,68.09461444
994,12,1,0,0,1,69.08916601
980,15,1,1,0,0,60.73297599
991,11,1,1,0,0,67.96024727
1020,7,1,0,0,0,76.42696192
103,3,0,0,1,0,21.93807134
1001,11,1,1,1,1,72.23596508
993,11,1,1,0,1,67.78214452
1021,9,1,1,0,0,71.898466
91,3,0,1,0,0,15.85335504
1004,9,1,1,0,0,70.93825551
96,2,0,1,0,0,16.41481645
96,3,0,1,0,0,15.3140468
99,4,0,1,0,0,14.81245274
1010,10,1,0,0,0,71.29747462
1014,11,1,1,0,0,70.38713931
105,3,0,1,1,1,18.91536814
1041,10,1,1,0,1,74.49271772
982,9,1,1,0,0,67.7554909
980,11,1,1,0,1,66.50513044
987,14,1,0,0,1,66.97168976
988,9,1,0,0,0,70.50982427
1009,10,1,1,1,1,74.51309062
1013,12,1,1,1,0,71.13647221
1018,6,1,1,0,0,74.65549459
1021,11,1,1,0,0,70.26134581
1015,11,1,0,0,0,71.4321182
85,4,0,1,0,1,15.04757199
1004,10,1,1,0,0,70.03582433
1016,10,1,0,0,0,73.63787889
1000,10,1,0,0,0,70.73604223
1008,10,1,0,1,0,94.57053498
1029,10,1,1,0,0,72.0944275
1033,12,1,0,0,0,72.61170394
1020,13,1,1,0,0,67.8217249
1005,9,1,0,0,1,72.81235879
948,11,1,1,0,0,62.91817782
1010,7,1,0,0,0,75.49739284
1002,11,1,1,0,0,68.41577525
1029,12,1,0,0,1,73.45035082
97,3,0,0,0,0,17.33343065
103,4,0,0,0,0,16.68603389
99,2,0,0,0,0,19.22299053
1011,9,1,1,0,0,70.68847707
1047,8,1,1,0,1,78.234071
98,5,0,0,0,0,15.81730834
975,8,1,0,1,0,92.57075036
1028,10,1,1,1,0,75.46291944
980,11,1,1,1,0,68.91375648
1030,10,1,1,0,0,71.2698664
104,2,0,1,0,0,17.060705
1004,9,1,1,0,1,71.23514095
1000,11,1,0,0,1,70.80286282
102,4,0,0,0,0,16.18931181
1017,9,1,0,0,0,73.44155525
97,3,0,0,0,0,18.12103484
1016,9,1,1,0,0,70.85566559
103,3,0,0,0,0,17.80699606
984,8,1,1,0,1,68.51467324
1018,11,1,1,0,0,69.74074707
979,11,1,1,0,1,67.13012537
979,10,1,1,0,1,67.51156535
1043,11,1,1,0,1,73.79755862
987,11,1,1,0,0,66.43279691
955,13,1,1,0,0,61.78372056
1005,8,1,0,0,1,74.79393836
99,5,0,1,0,0,13.70804058
99,3,0,1,0,0,15.45430566
1039,10,1,1,0,0,72.64842194
1013,11,1,1,0,0,69.58346924
993,7,1,1,0,0,71.57690127
83,5,0,1,0,0,13.10763192
977,13,1,1,0,0,63.14828777
101,2,0,1,0,0,16.74751785
103,4,0,1,0,0,14.9223156
1028,15,1,1,0,0,67.16288505
1002,9,1,0,1,1,96.46078505
1017,9,1,0,0,1,75.16807984
104,3,0,1,0,0,15.63561472
1008,11,1,1,0,0,68.23524067
1014,10,1,1,0,0,70.54350773
998,13,1,1,0,1,66.49656848
1015,5,1,1,0,0,75.78549584
1011,9,1,0,0,0,72.47104164
976,13,1,1,0,0,63.81927656
1005,10,1,1,0,0,69.543398
1024,11,1,1,0,0,70.29450638
997,8,1,0,0,0,72.40156928
969,13,1,1,1,1,66.6048738
1015,8,1,0,0,1,75.85811933
984,11,1,1,0,1,66.14957435
1004,11,1,0,0,0,70.50811127
983,9,1,1,0,0,68.15966965
101,3,0,1,0,1,16.64467677
97,3,0,0,0,0,17.47333091
1023,12,1,1,0,0,68.90267009
1003,6,1,1,0,0,72.79663711
992,10,1,0,0,0,70.17608885
1031,10,1,1,0,0,71.59579902
89,2,0,1,0,0,17.35387339
1019,9,1,1,0,1,72.9702621
1004,10,1,1,0,0,69.16558981
1011,13,1,0,1,0,92.68681551
93,3,0,1,0,1,17.37470939
1008,9,1,1,0,0,70.3790319
992,13,1,1,0,0,64.72752081
1012,8,1,1,0,0,72.71066449
997,11,1,1,0,1,67.97482631
111,4,0,1,0,1,16.84231314
989,6,1,1,1,1,75.48212302
982,9,1,1,0,0,66.999981
1001,9,1,1,0,0,69.36231152
955,11,1,1,0,0,63.59017637
101,3,0,1,0,1,16.11490609
90,3,0,1,0,0,14.9869811
969,11,1,1,0,0,64.43017802
986,12,1,1,0,1,66.6784759
91,2,0,1,0,0,16.65735503
92,2,0,0,0,1,19.57901677
104,4,0,1,0,0,15.387919
1000,10,1,1,0,1,69.34661825
974,13,1,0,0,1,65.17372123
104,4,0,1,0,1,15.27130248
105,1,0,1,0,0,17.43575426
976,9,1,1,0,1,67.93168768
1008,8,1,1,0,1,72.6491026
962,12,1,1,1,1,67.24344492
1017,9,1,0,1,0,97.58862375
955,13,1,1,0,0,60.76230248
1029,10,1,0,0,1,75.14073335
1001,8,1,0,0,0,73.64638713
988,10,1,1,0,0,68.53412876
996,9,1,0,0,0,71.51558822
104,3,0,1,0,0,15.77014515
980,9,1,1,0,1,69.13822421
991,8,1,1,1,0,73.77082785
93,2,0,0,0,0,18.06322583
103,4,0,1,0,1,16.23126368
101,3,0,0,0,1,18.68710472
1006,10,1,1,0,0,69.49480574
1013,11,1,1,0,0,69.77802942
1012,7,1,0,0,1,75.90626558
1020,10,1,1,0,0,70.76244423
1013,13,1,1,0,0,67.2212153
1036,10,1,1,0,0,72.88127777
997,12,1,0,1,1,92.47685753
1006,10,1,1,0,0,69.21925959
1014,14,1,1,0,1,67.20878468
996,9,1,1,0,0,70.22394107
1033,10,1,0,0,0,74.86622166
108,4,0,0,0,0,17.34790898
989,10,1,1,0,1,68.93720684
1042,9,1,0,1,0,101.1002191
99,4,0,1,0,0,14.97451089
1020,9,1,0,0,0,73.81979658
101,2,0,1,0,0,16.75959234
997,9,1,1,0,1,70.9261833
1027,10,1,1,0,0,71.44398412
986,9,1,0,0,0,70.90603101
1009,12,1,1,0,0,68.99264076
1007,11,1,1,0,1,69.58210426
984,8,1,1,0,1,70.54890802
1002,9,1,1,0,0,70.39994979
972,9,1,1,0,0,66.69326191
98,4,0,1,0,1,15.23237878
995,10,1,1,0,0,68.22800987
103,3,0,1,0,0,16.44913035
978,9,1,0,0,1,70.28809247
102,1,0,0,0,0,19.29345352
105,3,0,1,1,0,18.86346933
968,11,1,1,0,0,64.5045011
979,8,1,1,1,0,71.19077976
1027,8,1,1,1,0,76.90702736
105,2,0,1,0,0,17.00547826
95,2,0,1,0,1,16.47253551
973,10,1,1,0,0,66.72444802
983,12,1,1,0,0,66.04653148
101,4,0,1,0,0,14.56325884
996,9,1,1,0,1,70.62734236
100,1,0,1,0,1,18.86441896
971,9,1,1,0,0,66.15206623
1008,11,1,0,0,0,71.9044109
1013,10,1,1,0,0,70.60501067
1040,10,1,1,0,0,73.32070009
1004,7,1,1,0,1,73.49277988
1019,9,1,1,0,1,73.50755537
95,1,0,1,0,0,16.92174386
1017,8,1,0,0,0,74.86784441
964,12,1,1,0,0,63.09521273
1008,14,1,0,0,0,67.13371393
99,4,0,1,0,0,14.9520029
101,5,0,1,0,0,12.67437981
97,3,0,1,0,0,15.46995088
93,3,0,1,0,1,16.6800109
99,6,0,1,1,0,15.08720481
102,3,0,1,0,0,15.78392931
95,3,0,1,1,1,19.64518518
107,4,0,1,0,0,14.77079022
978,7,1,0,0,0,70.86157809
1021,12,1,0,0,0,71.53383165
100,1,0,1,0,1,18.70509898
98,2,0,1,0,1,17.76713453
978,7,1,1,0,1,70.70979108
1013,12,1,1,0,0,69.12766704
1012,12,1,0,0,1,72.30763174
980,9,1,1,0,0,67.80609472
999,9,1,1,0,0,70.49449345
1008,8,1,0,0,1,74.82541628
1011,14,1,0,1,0,92.02334508
986,13,1,1,0,1,65.30167886
994,11,1,0,0,0,68.97934541
974,10,1,1,0,0,66.36623978
988,10,1,1,0,0,67.34634714
86,4,0,1,0,0,13.83773225
994,9,1,0,1,0,94.08128679
996,12,1,0,0,0,69.56276193
1000,9,1,1,0,0,69.67364803
1017,10,1,0,1,0,96.31091678
96,4,0,1,0,0,14.07775729
988,12,1,0,0,0,67.54615597
1011,12,1,1,0,0,67.76020596
998,12,1,1,0,0,66.22549215
962,12,1,1,0,0,61.84597204
972,9,1,1,0,0,66.83958964
105,4,0,1,0,0,14.3807405
102,3,0,1,0,1,15.75770783
995,7,1,1,0,1,72.47104792
1002,9,1,1,1,0,72.73409664
996,9,1,1,0,0,70.34838832
101,2,0,1,0,0,16.11870855
93,2,0,1,0,0,15.79310592
104,5,0,1,0,0,12.55503958
983,12,1,1,0,0,63.8104614
92,3,0,1,0,1,16.59445141
1007,8,1,0,0,1,75.15507578
987,11,1,1,0,0,66.35204236
991,12,1,1,0,0,65.45537484
94,3,0,1,0,0,15.35734387
988,10,1,1,0,0,68.24355987
984,7,1,1,0,1,71.27068728
96,5,0,1,0,0,14.12849237
993,12,1,1,0,0,66.11220215
1007,9,1,1,0,1,70.72884834
973,9,1,1,0,1,67.89215017
995,10,1,1,0,0,68.88569773
1007,10,1,1,0,0,69.82509105
1010,10,1,1,0,0,70.04551467
997,6,1,1,0,0,72.45091973
982,11,1,1,0,0,65.61117787
1002,6,1,1,0,0,72.63777224
101,2,0,1,0,0,16.74310528
974,9,1,1,1,0,69.73121747
1013,8,1,0,0,0,74.89598682
995,8,1,1,0,0,69.92249854
982,10,1,1,0,0,66.96746312
960,12,1,1,1,0,64.98000506
972,11,1,0,0,1,67.75785292
987,11,1,0,1,1,92.9713045
997,7,1,1,0,0,71.03150386
993,13,1,0,0,0,67.14825908
1025,8,1,1,0,0,73.85365758
1012,10,1,0,0,0,72.21918923
1023,13,1,0,0,1,72.01336121
995,13,1,1,0,1,66.79749516
999,14,1,1,0,1,66.36646525
1030,8,1,0,0,0,76.18808754
1002,12,1,1,0,0,66.92144316
103,3,0,0,0,1,17.82229421
1027,7,1,0,0,1,77.97154651
988,9,1,1,1,1,72.98052425
98,2,0,1,0,0,16.12210793
97,2,0,1,0,0,16.52338524
996,7,1,0,0,0,73.90338929
1010,6,1,1,0,1,75.19132683
104,4,0,1,0,0,14.9954926
103,3,0,1,0,0,15.68697699
982,15,1,0,0,1,65.217282
1006,10,1,1,0,1,70.91263886
1023,12,1,1,0,0,69.3836778
976,8,1,0,0,0,69.95095773
92,4,0,0,1,0,20.94776264
103,4,0,0,0,1,17.49882297
98,4,0,1,0,1,15.31973827
1009,14,1,1,1,1,69.92775288
995,9,1,0,0,0,71.44221607
106,2,0,1,0,1,16.50518708
95,3,0,1,0,0,15.14725815
1020,11,1,0,0,1,72.92116391
1005,7,1,0,0,0,75.05835997
1011,8,1,1,0,0,71.52094476
1016,8,1,1,0,0,73.0745079
983,7,1,0,0,1,73.22370918
957,13,1,0,0,0,63.2925285
982,10,1,1,0,1,68.01705144
1005,12,1,1,0,0,67.43639502
1047,9,1,1,0,0,75.44701541
99,4,0,1,0,0,14.09460491
108,2,0,1,0,0,17.0089111
97,4,0,1,0,1,15.33848083
979,8,1,1,0,0,67.4440892
99,5,0,0,0,0,15.90186071
986,14,1,1,0,1,64.72275929
990,11,1,0,1,0,91.16415682
1019,10,1,1,0,0,71.03891708
980,7,1,1,0,1,70.59322508
1007,12,1,0,0,0,70.28932953
98,3,0,0,0,0,17.05386217
958,11,1,1,0,0,63.77833142
988,11,1,0,0,0,68.62873298
1013,10,1,0,0,0,73.2039576
95,3,0,1,0,0,14.89154142
107,3,0,1,0,0,15.99659096
997,13,1,1,0,0,65.2084114
1017,10,1,1,0,0,71.46531078
1021,8,1,0,0,0,75.86747806
1006,9,1,1,0,1,71.81126195
966,10,1,1,0,0,65.25926747
96,4,0,0,0,1,17.34974093
1002,11,1,1,0,0,68.5144348
976,9,1,1,0,0,67.25781219
96,2,0,1,0,0,16.3236097
997,11,1,1,0,0,67.632238
1022,11,1,1,0,1,71.41570157
989,9,1,1,0,1,69.21901263
1004,6,1,1,0,1,74.50368944
1017,12,1,1,0,0,68.17562867
1010,8,1,0,0,0,74.27370288
99,2,0,1,0,0,16.36257606
105,5,0,1,0,0,13.2311579
1008,10,1,0,0,0,71.88267709
977,10,1,1,0,0,65.84211339
1015,9,1,1,0,0,71.46544183
1010,10,1,0,0,0,71.80496164
96,2,0,1,1,0,20.1930846
98,3,0,1,0,0,15.09573737
1031,5,1,1,0,1,78.03227832
1006,11,1,1,0,0,69.24326668
1001,12,1,1,0,0,67.45893052
998,10,1,1,0,0,68.98148041
990,10,1,0,0,0,69.46091411
100,3,0,1,0,0,14.71772325
95,3,0,0,0,0,16.8657555
1011,10,1,1,0,1,70.83205469
983,10,1,1,0,1,67.84688339
108,2,0,1,0,0,17.51070933
974,11,1,0,0,1,68.24779359
1001,11,1,1,0,1,69.12699107
983,9,1,1,0,1,69.37962762
954,12,1,0,0,1,65.87621555
1001,9,1,1,0,0,69.82433014
1005,11,1,1,0,0,68.68182693
963,10,1,1,0,1,65.77607097
1020,14,1,1,0,1,68.1883827
1010,12,1,0,0,0,69.95993072
100,3,0,1,0,0,15.31326811
968,11,1,0,0,0,66.08730367
99,3,0,0,0,0,16.84828435
108,3,0,1,0,0,16.34785052
966,9,1,1,1,1,70.65645916
1002,9,1,0,0,0,72.18060082
1005,14,1,0,0,0,66.88104822
998,13,1,0,0,0,67.67021873
992,10,1,1,0,0,67.37415905
990,13,1,1,0,1,65.89515309
94,1,0,0,1,1,25.26571512
90,6,0,1,0,0,11.66819708
1032,9,1,1,1,1,78.0303313
1002,11,1,1,0,0,68.40148046
1002,11,1,1,0,0,67.87624459
100,3,0,1,0,0,15.5873294
984,8,1,0,0,0,71.50520906
1010,9,1,1,0,0,70.58396027
1012,11,1,1,1,0,72.63830007
1018,10,1,1,0,0,70.55905121
999,11,1,1,1,0,71.1173278
104,3,0,0,0,0,17.3839733
978,13,1,1,0,0,64.22201308
1010,10,1,1,1,0,73.21925692
109,3,0,1,0,0,15.47665108
998,8,1,1,0,0,70.26388514
1034,12,1,1,0,0,70.39439763
94,3,0,1,0,0,15.74082525
98,4,0,1,0,0,14.47992556
88,3,0,1,0,1,16.40896352
1004,11,1,0,0,1,71.67228361
100,4,0,1,0,1,14.71081963
